"[0.         0.         0.         0.01578947 0.03157895 0.03684211
 0.15263158 0.15263158 0.15263158 0.15789474 0.15789474 0.17894737
 0.17894737 0.17894737 0.17894737 0.17894737 0.18421053 0.18947368
 0.18947368 0.2        0.41052632 0.41052632 0.41052632 0.41052632
 0.42631579 0.42631579 0.43684211 0.44210526 0.45263158 0.45263158
 0.45263158 0.45263158 0.45263158 0.46315789 0.47368421 0.47368421
 0.47368421 0.94736842 0.94736842 0.95789474 0.95789474 0.96842105
 0.96842105 0.96842105 0.98947368 0.98947368 0.99473684 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.00526316 0.00526316 0.02105263 0.03157895 0.14736842
 0.15263158 0.15263158 0.15263158 0.15789474 0.15789474 0.15789474
 0.15789474 0.15789474 0.15789474 0.16842105 0.16842105 0.16842105
 0.2        0.41052632 0.41052632 0.41052632 0.41052632 0.42105263
 0.42105263 0.42631579 0.44736842 0.45263158 0.45263158 0.45263158
 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421 0.94736842
 0.94736842 0.95789474 0.95789474 0.96315789 0.96315789 0.96842105
 0.96842105 0.96842105 0.96842105 0.96842105 0.98947368 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.02105263 0.03684211
 0.15263158 0.15263158 0.15789474 0.15789474 0.15789474 0.15789474
 0.16315789 0.16315789 0.16315789 0.16842105 0.18947368 0.18947368
 0.2        0.41052632 0.41052632 0.41052632 0.41052632 0.41578947
 0.41578947 0.42105263 0.43157895 0.43684211 0.44736842 0.45263158
 0.45263158 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421
 0.94736842 0.94736842 0.94736842 0.95789474 0.96315789 0.96315789
 0.96842105 0.96842105 0.96842105 0.98947368 0.98947368 0.99473684
 0.99473684 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03684211
 0.15263158 0.15263158 0.17368421 0.17894737 0.17894737 0.17894737
 0.18947368 0.18947368 0.4        0.41052632 0.41052632 0.41052632
 0.41052632 0.41052632 0.42105263 0.42105263 0.43157895 0.43684211
 0.44736842 0.45263158 0.45263158 0.45263158 0.45263158 0.45263158
 0.45263158 0.46315789 0.47368421 0.47368421 0.47368421 0.94736842
 0.95789474 0.95789474 0.96315789 0.96315789 0.96315789 0.96842105
 0.96842105 0.98947368 0.98947368 0.99473684 0.99473684 1.
 1.         1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.02105263 0.03157895 0.06315789
 0.14736842 0.14736842 0.15263158 0.15263158 0.15789474 0.15789474
 0.15789474 0.17894737 0.17894737 0.17894737 0.18421053 0.18421053
 0.18421053 0.18421053 0.18421053 0.18947368 0.2        0.2
 0.2        0.31578947 0.31578947 0.41052632 0.41052632 0.41052632
 0.41052632 0.42631579 0.42631579 0.43684211 0.44210526 0.45263158
 0.45263158 0.45263158 0.45263158 0.45263158 0.46315789 0.47368421
 0.47368421 0.47368421 0.47368421 0.94736842 0.94736842 0.95789474
 0.95789474 0.96842105 0.96842105 0.98947368 0.99473684 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03684211
 0.15263158 0.15263158 0.15789474 0.15789474 0.15789474 0.15789474
 0.16315789 0.16315789 0.16315789 0.16315789 0.18421053 0.18947368
 0.18947368 0.18947368 0.2        0.2        0.41052632 0.41052632
 0.42105263 0.42105263 0.42631579 0.44736842 0.45263158 0.45263158
 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421 0.47368421
 0.47368421 0.94736842 0.94736842 0.95789474 0.95789474 0.96842105
 0.96842105 0.96842105 0.96842105 0.98947368 0.98947368 0.99473684
 0.99473684 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.02105263 0.13684211 0.14736842
 0.15263158 0.15263158 0.15263158 0.15263158 0.15789474 0.15789474
 0.15789474 0.15789474 0.17894737 0.17894737 0.18421053 0.18947368
 0.18947368 0.2        0.2        0.41052632 0.41052632 0.41052632
 0.42105263 0.42105263 0.42631579 0.44736842 0.45263158 0.45263158
 0.45263158 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421
 0.47368421 0.94736842 0.95789474 0.95789474 0.96842105 0.96842105
 0.96842105 0.96842105 0.96842105 0.96842105 0.98947368 0.99473684
 0.99473684 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.         0.02105263 0.03684211 0.15263158
 0.15263158 0.15263158 0.15263158 0.15789474 0.15789474 0.15789474
 0.16842105 0.16842105 0.17894737 0.18947368 0.18947368 0.41052632
 0.41052632 0.41052632 0.41052632 0.42105263 0.42105263 0.43157895
 0.43684211 0.44736842 0.45263158 0.45263158 0.45263158 0.45263158
 0.45263158 0.47368421 0.47368421 0.47368421 0.47368421 0.94736842
 0.95789474 0.95789474 0.96315789 0.96315789 0.96842105 0.96842105
 0.96842105 0.96842105 0.96842105 0.98947368 0.99473684 0.99473684
 1.         1.         1.         1.        ]","[0.         0.         0.01578947 0.02105263 0.03157895 0.14736842
 0.14736842 0.15263158 0.15263158 0.15789474 0.15789474 0.17894737
 0.17894737 0.17894737 0.17894737 0.18421053 0.18421053 0.18947368
 0.2        0.41052632 0.41052632 0.41052632 0.41052632 0.41052632
 0.42105263 0.42105263 0.43157895 0.43684211 0.44736842 0.45263158
 0.45263158 0.45263158 0.45263158 0.45263158 0.45263158 0.47368421
 0.47368421 0.47368421 0.47368421 0.94736842 0.94736842 0.95789474
 0.95789474 0.96315789 0.96315789 0.96842105 0.96842105 0.96842105
 0.96842105 0.96842105 0.96842105 0.98947368 0.98947368 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03684211
 0.15263158 0.17368421 0.17368421 0.18421053 0.18421053 0.39473684
 0.4        0.4        0.4        0.40526316 0.41052632 0.41052632
 0.41052632 0.41052632 0.42631579 0.44736842 0.45263158 0.45263158
 0.45263158 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421
 0.47894737 0.47894737 0.95263158 0.95263158 0.95789474 0.95789474
 0.96842105 0.96842105 0.96842105 0.96842105 0.96842105 0.96842105
 0.98947368 0.99473684 0.99473684 0.99473684 1.         1.
 1.        ]","[0.         0.         0.         0.00526316 0.02105263 0.03157895
 0.14736842 0.15263158 0.15263158 0.15263158 0.15263158 0.15789474
 0.15789474 0.15789474 0.16315789 0.18421053 0.18947368 0.18947368
 0.2        0.41052632 0.41052632 0.41052632 0.41578947 0.41578947
 0.42105263 0.42105263 0.42631579 0.44736842 0.45263158 0.45263158
 0.45263158 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421
 0.94736842 0.94736842 0.94736842 0.95789474 0.95789474 0.96315789
 0.96315789 0.96842105 0.96842105 0.96842105 0.98947368 0.98947368
 0.99473684 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.         0.02105263 0.03684211 0.15263158
 0.15263158 0.15789474 0.15789474 0.15789474 0.15789474 0.16315789
 0.16315789 0.16315789 0.18421053 0.18947368 0.18947368 0.41052632
 0.41052632 0.41052632 0.41052632 0.41578947 0.41578947 0.42631579
 0.44736842 0.45263158 0.45263158 0.45263158 0.45263158 0.45263158
 0.45263158 0.47368421 0.47368421 0.47368421 0.47368421 0.94736842
 0.95789474 0.95789474 0.96315789 0.96315789 0.96842105 0.96842105
 0.96842105 0.96842105 0.96842105 0.96842105 0.98947368 0.98947368
 0.99473684 0.99473684 0.99473684 1.         1.         1.
 1.        ]","[0.         0.00526316 0.00526316 0.02105263 0.03157895 0.14736842
 0.15263158 0.15263158 0.15263158 0.16315789 0.16315789 0.16842105
 0.17894737 0.17894737 0.17894737 0.18947368 0.18947368 0.19473684
 0.19473684 0.40526316 0.40526316 0.41052632 0.41052632 0.41052632
 0.41052632 0.41052632 0.42105263 0.43157895 0.43684211 0.43684211
 0.44210526 0.45263158 0.45263158 0.45263158 0.45263158 0.45263158
 0.45789474 0.47368421 0.47368421 0.47368421 0.94736842 0.94736842
 0.95789474 0.96315789 0.96315789 0.96842105 0.96842105 0.96842105
 0.96842105 0.98947368 0.98947368 0.99473684 0.99473684 1.
 1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.02105263 0.03684211
 0.03684211 0.03684211 0.15263158 0.15263158 0.15263158 0.15789474
 0.15789474 0.15789474 0.15789474 0.16842105 0.16842105 0.18947368
 0.18947368 0.18947368 0.2        0.41052632 0.41052632 0.41052632
 0.41052632 0.42105263 0.42105263 0.42631579 0.44736842 0.45263158
 0.45263158 0.45263158 0.45263158 0.45263158 0.46315789 0.46315789
 0.47368421 0.47368421 0.47368421 0.47368421 0.47368421 0.94736842
 0.94736842 0.95789474 0.95789474 0.96315789 0.96315789 0.96842105
 0.96842105 0.96842105 0.96842105 0.96842105 0.98947368 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.         0.01052632 0.02105263 0.03684211
 0.03684211 0.15263158 0.15263158 0.15263158 0.15263158 0.15789474
 0.15789474 0.15789474 0.16842105 0.16842105 0.16842105 0.18947368
 0.39473684 0.41052632 0.41052632 0.41578947 0.41578947 0.42631579
 0.43684211 0.44210526 0.45263158 0.45263158 0.45263158 0.45263158
 0.46315789 0.47368421 0.47368421 0.47368421 0.47368421 0.94736842
 0.94736842 0.95789474 0.95789474 0.96842105 0.96842105 0.98947368
 0.98947368 0.99473684 0.99473684 1.         1.         1.
 1.        ]","[0.         0.         0.00526316 0.03684211 0.13684211 0.14736842
 0.15263158 0.15263158 0.15263158 0.15263158 0.15263158 0.15789474
 0.17894737 0.17894737 0.17894737 0.17894737 0.17894737 0.17894737
 0.17894737 0.18421053 0.19473684 0.2        0.2        0.2
 0.23157895 0.23157895 0.41052632 0.41052632 0.41578947 0.41578947
 0.42631579 0.44210526 0.45263158 0.45263158 0.45263158 0.45263158
 0.45789474 0.45789474 0.47368421 0.47368421 0.94736842 0.95263158
 0.96315789 0.96315789 0.96842105 0.96842105 0.96842105 0.96842105
 0.98947368 0.98947368 0.99473684 0.99473684 1.         1.
 1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.02105263 0.03684211
 0.15263158 0.15263158 0.15789474 0.15789474 0.15789474 0.15789474
 0.16315789 0.16842105 0.16842105 0.18947368 0.2        0.41052632
 0.41052632 0.41052632 0.41052632 0.42631579 0.44736842 0.45263158
 0.45263158 0.45263158 0.45263158 0.46315789 0.47368421 0.47368421
 0.47368421 0.48421053 0.48421053 0.48421053 0.95789474 0.96842105
 0.96842105 0.96842105 0.96842105 0.98947368 0.99473684 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03684211
 0.15263158 0.15263158 0.15263158 0.15263158 0.15263158 0.15263158
 0.15263158 0.15789474 0.15789474 0.16842105 0.16842105 0.16842105
 0.16842105 0.18947368 0.2        0.41052632 0.41052632 0.41052632
 0.41052632 0.42105263 0.42105263 0.43157895 0.43684211 0.44736842
 0.45263158 0.45263158 0.45263158 0.45263158 0.46315789 0.47368421
 0.47368421 0.47368421 0.47368421 0.94736842 0.94736842 0.95263158
 0.95263158 0.95789474 0.96842105 0.96842105 0.98947368 0.99473684
 0.99473684 1.         1.         1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03157895
 0.03684211 0.03684211 0.15263158 0.15789474 0.15789474 0.17894737
 0.17894737 0.17894737 0.17894737 0.17894737 0.18421053 0.19473684
 0.2        0.2        0.41052632 0.41052632 0.41052632 0.41052632
 0.41578947 0.41578947 0.42631579 0.44736842 0.45263158 0.45263158
 0.45263158 0.45263158 0.47368421 0.47368421 0.47368421 0.47368421
 0.56842105 0.94736842 0.94736842 0.95789474 0.95789474 0.96315789
 0.96315789 0.96842105 0.96842105 0.96842105 0.96842105 0.98947368
 0.98947368 0.99473684 0.99473684 0.99473684 1.         1.
 1.         1.        ]","[0.         0.         0.00526316 0.01578947 0.03157895 0.03684211
 0.15263158 0.15263158 0.15263158 0.15263158 0.17368421 0.17368421
 0.17368421 0.17894737 0.17894737 0.17894737 0.18947368 0.19473684
 0.40526316 0.40526316 0.41052632 0.41052632 0.41052632 0.41052632
 0.41052632 0.41052632 0.42631579 0.42631579 0.44736842 0.45263158
 0.45263158 0.45263158 0.45263158 0.45263158 0.47368421 0.47368421
 0.47368421 0.47368421 0.47368421 0.47368421 0.94736842 0.94736842
 0.95789474 0.95789474 0.96842105 0.96842105 0.96842105 0.96842105
 0.98947368 0.99473684 0.99473684 0.99473684 1.         1.
 1.         1.        ]",,,,,,,,,,,,,,,,,,,,
"[0.         0.01290323 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.09677419 0.12258065 0.12903226 0.13548387 0.13548387
 0.14193548 0.15483871 0.49032258 0.59354839 0.6        0.63870968
 0.64516129 0.64516129 0.64516129 0.6516129  0.71612903 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548
 0.75483871 0.78064516 0.81290323 0.81290323 0.81290323 0.82580645
 0.83870968 0.83870968 0.8516129  0.8516129  0.87096774 0.87096774
 0.88387097 0.92258065 0.92258065 0.92903226 0.92903226 0.95483871
 0.96129032 0.96129032 0.98064516 0.99354839 1.        ]","[0.         0.         0.02580645 0.02580645 0.02580645 0.09032258
 0.09032258 0.09677419 0.12258065 0.12258065 0.13548387 0.1483871
 0.48387097 0.49032258 0.59354839 0.59354839 0.60645161 0.64516129
 0.64516129 0.64516129 0.6516129  0.71612903 0.72258065 0.72258065
 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548 0.75483871
 0.78064516 0.81290323 0.81290323 0.83225806 0.84516129 0.84516129
 0.85806452 0.85806452 0.86451613 0.86451613 0.87096774 0.87096774
 0.88387097 0.90967742 0.92258065 0.92903226 0.92903226 0.92903226
 0.95483871 0.95483871 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.12258065 0.12258065 0.12903226 0.1483871  0.15483871
 0.15483871 0.59354839 0.6        0.63870968 0.63870968 0.64516129
 0.64516129 0.64516129 0.6516129  0.71612903 0.72258065 0.72258065
 0.72903226 0.72903226 0.72903226 0.72903226 0.72903226 0.72903226
 0.74193548 0.75483871 0.78064516 0.78064516 0.81290323 0.81935484
 0.81935484 0.83225806 0.85806452 0.85806452 0.85806452 0.86451613
 0.86451613 0.90967742 0.92258065 0.92258065 0.92903226 0.92903226
 0.95483871 0.96129032 0.96129032 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.12258065 0.12258065 0.12258065 0.13548387 0.15483871
 0.15483871 0.59354839 0.59354839 0.59354839 0.6        0.63870968
 0.65806452 0.72258065 0.72258065 0.72903226 0.72903226 0.72903226
 0.72903226 0.72903226 0.73548387 0.7483871  0.75483871 0.78064516
 0.81290323 0.81290323 0.81290323 0.82580645 0.83870968 0.83870968
 0.83870968 0.8516129  0.8516129  0.87096774 0.88387097 0.88387097
 0.92258065 0.92258065 0.92903226 0.92903226 0.95483871 0.95483871
 0.96129032 0.97419355 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.09677419 0.09677419 0.12258065 0.12258065 0.13548387
 0.22580645 0.22580645 0.23870968 0.48387097 0.48387097 0.5483871
 0.55483871 0.59354839 0.6        0.6        0.6        0.61290323
 0.61935484 0.61935484 0.64516129 0.64516129 0.6516129  0.71612903
 0.72258065 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226
 0.74193548 0.75483871 0.78064516 0.81290323 0.81290323 0.81290323
 0.83225806 0.84516129 0.8516129  0.8516129  0.85806452 0.85806452
 0.88387097 0.88387097 0.92903226 0.92903226 0.92903226 0.95483871
 0.96129032 0.96129032 0.96774194 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.12258065 0.12258065 0.13548387 0.1483871  0.15483871
 0.15483871 0.49032258 0.49677419 0.6        0.6        0.6
 0.61290323 0.6516129  0.6516129  0.71612903 0.71612903 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548
 0.75483871 0.78064516 0.78064516 0.81290323 0.82580645 0.83870968
 0.84516129 0.84516129 0.85806452 0.85806452 0.87096774 0.87096774
 0.90322581 0.91612903 0.92258065 0.92258065 0.92903226 0.92903226
 0.95483871 0.96129032 0.96129032 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.09032258 0.09032258
 0.09032258 0.09677419 0.12258065 0.12903226 0.12903226 0.46451613
 0.47741935 0.49032258 0.49032258 0.59354839 0.59354839 0.6
 0.60645161 0.60645161 0.64516129 0.64516129 0.70967742 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548
 0.75483871 0.78064516 0.81290323 0.81290323 0.82580645 0.83870968
 0.84516129 0.84516129 0.84516129 0.8516129  0.8516129  0.87096774
 0.88387097 0.90322581 0.91612903 0.92903226 0.92903226 0.92903226
 0.95483871 0.96129032 0.96129032 0.98064516 0.99354839 1.        ]","[0.         0.01290323 0.02580645 0.02580645 0.02580645 0.09032258
 0.09677419 0.43870968 0.4516129  0.4516129  0.46451613 0.47741935
 0.47741935 0.59354839 0.59354839 0.6        0.64516129 0.64516129
 0.6516129  0.71612903 0.72258065 0.72258065 0.72903226 0.72903226
 0.72903226 0.72903226 0.72903226 0.73548387 0.7483871  0.75483871
 0.78064516 0.78064516 0.81290323 0.83225806 0.84516129 0.84516129
 0.84516129 0.85806452 0.85806452 0.86451613 0.86451613 0.87741935
 0.90967742 0.92258065 0.92903226 0.92903226 0.92903226 0.95483871
 0.95483871 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.09032258
 0.09677419 0.09677419 0.12258065 0.12258065 0.12903226 0.12903226
 0.46451613 0.47741935 0.49032258 0.49032258 0.59354839 0.59354839
 0.59354839 0.59354839 0.60645161 0.64516129 0.70967742 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.72903226
 0.73548387 0.7483871  0.78064516 0.78709677 0.81290323 0.81290323
 0.81935484 0.83225806 0.83870968 0.83870968 0.8516129  0.8516129
 0.85806452 0.85806452 0.86451613 0.86451613 0.87096774 0.88387097
 0.90322581 0.91612903 0.92258065 0.92258065 0.92903226 0.92903226
 0.95483871 0.95483871 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.09032258 0.12258065 0.12258065 0.12903226 0.12903226
 0.13548387 0.15483871 0.59354839 0.6        0.63870968 0.6516129
 0.71612903 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548
 0.75483871 0.78064516 0.81290323 0.81290323 0.83225806 0.84516129
 0.84516129 0.8516129  0.8516129  0.85806452 0.85806452 0.86451613
 0.86451613 0.87096774 0.88387097 0.90967742 0.92258065 0.92903226
 0.92903226 0.92903226 0.93548387 0.96129032 0.96129032 0.98709677
 1.        ]","[0.         0.01290323 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.09032258 0.10967742 0.12258065 0.12903226 0.13548387
 0.15483871 0.59354839 0.6        0.6        0.63870968 0.64516129
 0.64516129 0.64516129 0.6516129  0.71612903 0.71612903 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.73548387
 0.7483871  0.75483871 0.78064516 0.78064516 0.81290323 0.82580645
 0.82580645 0.83225806 0.84516129 0.84516129 0.86451613 0.86451613
 0.87096774 0.87096774 0.90967742 0.92258065 0.92258065 0.92903226
 0.92903226 0.95483871 0.95483871 0.98064516 0.99354839 1.        ]","[0.         0.01290323 0.02580645 0.02580645 0.02580645 0.09032258
 0.09677419 0.09677419 0.10322581 0.12903226 0.47096774 0.47096774
 0.51612903 0.63870968 0.63870968 0.63870968 0.64516129 0.64516129
 0.6516129  0.71612903 0.72258065 0.72258065 0.72903226 0.72903226
 0.72903226 0.72903226 0.74193548 0.75483871 0.78064516 0.78709677
 0.81290323 0.81290323 0.82580645 0.83870968 0.84516129 0.84516129
 0.84516129 0.8516129  0.8516129  0.85806452 0.85806452 0.87096774
 0.88387097 0.89032258 0.90322581 0.92258065 0.92258065 0.92903226
 0.92903226 0.95483871 0.96129032 0.96129032 0.98064516 0.99354839
 1.        ]","[0.         0.         0.02580645 0.02580645 0.02580645 0.09032258
 0.09032258 0.10322581 0.43870968 0.43870968 0.4516129  0.4516129
 0.4516129  0.46451613 0.47741935 0.47741935 0.49032258 0.49032258
 0.49677419 0.49677419 0.6        0.6        0.63870968 0.6516129
 0.71612903 0.72258065 0.72258065 0.72258065 0.72258065 0.72903226
 0.72903226 0.72903226 0.74193548 0.75483871 0.78064516 0.81290323
 0.81290323 0.81290323 0.82580645 0.83870968 0.83870968 0.84516129
 0.84516129 0.84516129 0.85806452 0.85806452 0.87096774 0.88387097
 0.92258065 0.92258065 0.92903226 0.92903226 0.95483871 0.95483871
 0.96129032 0.97419355 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.03225806 0.05806452 0.12258065 0.13548387 0.47096774 0.47096774
 0.48387097 0.58709677 0.59354839 0.59354839 0.6        0.6
 0.60645161 0.64516129 0.64516129 0.64516129 0.6516129  0.71612903
 0.72258065 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226
 0.73548387 0.7483871  0.75483871 0.78064516 0.78064516 0.78709677
 0.78709677 0.81290323 0.82580645 0.83870968 0.84516129 0.84516129
 0.8516129  0.8516129  0.85806452 0.85806452 0.86451613 0.86451613
 0.87096774 0.88387097 0.91612903 0.92903226 0.92903226 0.92903226
 0.95483871 0.95483871 0.97419355 0.98709677 1.        ]","[0.         0.01290323 0.02580645 0.02580645 0.02580645 0.02580645
 0.03225806 0.09677419 0.12258065 0.12903226 0.4516129  0.45806452
 0.47741935 0.59354839 0.63870968 0.6516129  0.71612903 0.71612903
 0.71612903 0.71612903 0.72258065 0.72258065 0.72903226 0.72903226
 0.72903226 0.72903226 0.72903226 0.74193548 0.75483871 0.78064516
 0.78064516 0.78064516 0.81290323 0.82580645 0.83225806 0.83225806
 0.8516129  0.8516129  0.85806452 0.85806452 0.92258065 0.92258065
 0.92903226 0.92903226 0.95483871 0.95483871 0.97419355 0.98709677
 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.09032258 0.09032258
 0.09032258 0.09677419 0.12258065 0.12903226 0.14193548 0.1483871
 0.1483871  0.47096774 0.47741935 0.49032258 0.49677419 0.53548387
 0.6        0.60645161 0.60645161 0.60645161 0.67096774 0.68387097
 0.68387097 0.70967742 0.70967742 0.72258065 0.72258065 0.72903226
 0.72903226 0.72903226 0.72903226 0.74193548 0.7483871  0.81290323
 0.81290323 0.82580645 0.82580645 0.84516129 0.84516129 0.84516129
 0.84516129 0.8516129  0.8516129  0.87096774 0.88387097 0.92258065
 0.92258065 0.92903226 0.92903226 0.95483871 0.95483871 0.96129032
 0.98709677 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.12258065 0.12903226 0.13548387 0.15483871 0.59354839
 0.6        0.63870968 0.64516129 0.64516129 0.64516129 0.64516129
 0.6516129  0.71612903 0.72903226 0.72903226 0.72903226 0.72903226
 0.74193548 0.75483871 0.78064516 0.78064516 0.78064516 0.81290323
 0.83870968 0.83870968 0.8516129  0.86451613 0.86451613 0.86451613
 0.87096774 0.88387097 0.92903226 0.92903226 0.92903226 0.95483871
 0.96129032 0.96129032 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.09677419 0.12258065 0.13548387 0.1483871  0.48387097
 0.58709677 0.58709677 0.59354839 0.59354839 0.6        0.63870968
 0.64516129 0.64516129 0.64516129 0.64516129 0.6516129  0.71612903
 0.72258065 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226
 0.72903226 0.74193548 0.76774194 0.78064516 0.78064516 0.78064516
 0.81290323 0.82580645 0.83225806 0.83225806 0.8516129  0.8516129
 0.85806452 0.85806452 0.85806452 0.92903226 0.92903226 0.92903226
 0.95483871 0.95483871 0.98064516 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.03225806
 0.03225806 0.05806452 0.12258065 0.12903226 0.13548387 0.13548387
 0.47096774 0.48387097 0.49032258 0.59354839 0.6        0.6
 0.63870968 0.64516129 0.64516129 0.6516129  0.71612903 0.72258065
 0.72258065 0.72903226 0.72903226 0.72903226 0.72903226 0.74193548
 0.75483871 0.78064516 0.78064516 0.81290323 0.82580645 0.83870968
 0.83870968 0.83870968 0.8516129  0.8516129  0.85806452 0.85806452
 0.86451613 0.86451613 0.90322581 0.91612903 0.92258065 0.92258065
 0.92903226 0.92903226 0.95483871 0.96129032 0.96129032 0.98064516
 0.99354839 1.        ]","[0.         0.02580645 0.02580645 0.02580645 0.02580645 0.02580645
 0.09032258 0.11612903 0.12903226 0.14193548 0.14193548 0.1483871
 0.2516129  0.2516129  0.25806452 0.59354839 0.59354839 0.59354839
 0.59354839 0.6        0.6        0.60645161 0.64516129 0.6516129
 0.71612903 0.72258065 0.72258065 0.72903226 0.72903226 0.72903226
 0.73548387 0.7483871  0.75483871 0.78064516 0.78064516 0.78709677
 0.81290323 0.81935484 0.83225806 0.84516129 0.84516129 0.8516129
 0.8516129  0.87096774 0.87096774 0.90967742 0.92258065 0.92903226
 0.92903226 0.92903226 0.95483871 0.96129032 0.96129032 0.98064516
 0.99354839 1.        ]",,,,,,,,,,,,,,,,,,,,
